,user_id
1469,1213420491462995969
1470,140685888
1471,1016498804
1472,1065131908760199169
1473,1209998091044052993
1474,803401801194094592
1475,1212837290327695360
1476,103305834
1477,1151315970243190785
1478,144132091
1479,106564983
1480,1022057646851936256
1481,122995373
1482,1081112840902107137
1483,4746979608
1484,1050014789873819648
1485,320064246
1486,1737865308
1487,918194839237382144
1488,4667401698
1489,1214896299021086721
1490,834014364067717121
1491,105396396
1492,1105297666047524865
1493,203149165
1494,2441024676
1495,4580640314
1496,982067899320840192
1497,938822527958204416
1498,2516071226
1499,976297416478490625
1500,727777271189213184
1501,2848069098
1502,1137509393648373760
1503,1015828528888098816
1504,1155111196191674376
1505,1200088539825758208
1506,1209914374963396608
1507,1156204285966688256
1508,956121280708669440
1509,1118013699007008769
1510,2998609171
1511,974252071405813760
1512,1163294625362087936
1513,455256347
1514,1202958682394247170
1515,959602509366018048
1516,1203678476336676864
1517,2314016102
1518,841930452730540033
1519,2247037400
1520,959985072047767554
1521,822059060505690113
1522,1209903952004730881
1523,1013124488
1524,296794926
1525,714798105586049024
1526,932017001681186816
1527,84081727
1528,216633894
1529,2148925184
1530,1131032652083998721
1531,142264892
1532,714065489752764416
1533,1148570452534554624
1534,1126690551560982530
1535,876334934960492546
1536,789750535
1537,1061102908505116672
1538,980832879755186177
1539,885789274720813056
1540,1057289150594863104
1541,1181523713964949505
1542,1349027298
1543,754122584015253504
1544,1081054216909512704
1545,884403489975132164
1546,1051433521716191232
1547,86509275
1548,1029975614814441472
1549,1110488727271292928
1550,1080298915289681921
1551,285085670
1552,781785217
1553,1183231739289731072
1554,1203270895717867520
1555,1058931371203211267
1556,1196629685930614786
1557,1177157666763763713
1558,851228060825169921
1559,102494334
1560,83055940
1561,1204675322848788480
1562,1205786214185369601
1563,1181065313216954369
1564,1142579819772669953
1565,800316220285194240
1566,1196036284487106565
1567,1091986868529328128
1568,1004652335224639493
1569,1184208628842000384
1570,99596609
1571,1154050194008227840
1572,1130850833224982530
1573,118959459
1574,275016443
1575,1083695211245494277
1576,957842480686284800
1577,1196892753650573317
1578,150864713
1579,1204625666341138432
1580,1093061167298228224
1581,1039617616740937728
1582,1151328532255035392
1583,1205012035169177600
1584,968772157286137856
1585,1204745479969366016
1586,1138297104202289152
1587,979980852074397697
1588,980056089898045440
1589,1174192932443820032
1590,1051676578843779072
1591,1121649838066552835
1592,540680360
1593,1176771884429430784
1594,1150329298978390018
1595,1854296377
1596,1190737719892291584
1597,371137744
1598,1196627665911812096
1599,2686331940
1600,1194972998421213184
1601,81537316
1602,1199531619268194305
1603,1153182836259774464
1604,814765047956152320
1605,731149219608694784
1606,1198836602807570433
1607,83109273
1608,747759958968537088
1609,115006056
1610,973434802513702912
1611,1135147674615799809
1612,1123930118169272327
1613,1186650338226360320
1614,236450828
1615,1160180162320666624
1616,934591491493707776
1617,717681573139652608
1618,1197134229202595841
1619,1066612575511633920
1620,989790190670524416
1621,212452282
1622,1184402174790340608
1623,1124452214406123520
1624,158316289
1625,1152421701029777408
1626,1175411766995456000
1627,1189822444367953921
1628,1058386746369466368
1629,1197169312181760002
1630,1019749407586041857
1631,1186952928680017921
1632,382858193
1633,1182321177936707585
1634,1195685933733097472
1635,717862096193458177
1636,206942049
1637,1047988071633833984
1638,186693996
1639,1099157082215829505
1640,1183209047899680770
1641,1020334951831547904
1642,1169262603979214849
1643,1013479724582985729
1644,2215544029
1645,1194512491688017920
1646,81032140
1647,1131796278617100288
1648,123467158
1649,581400244
1650,152613523
1651,750609276511539200
1652,3491613734
1653,496551683
1654,1160523122702864384
1655,1130161726240854016
1656,1150057833452298240
1657,1192611439472721922
1658,1139835574708133890
1659,1183398113651773440
1660,137532458
1661,1186104559724138496
1662,1145786568000573441
1663,1155325983165014016
1664,1157103657998925825
1665,1118156246438121474
1666,133214671
1667,2360556488
1668,922431161141379072
1669,4733678342
1670,239181149
1671,1189054589326090241
1672,1140007896161255424
1673,267100266
1674,1150878601325056001
1675,62077345
1676,1189769743042920448
1677,1158738460825378816
1678,1188346185792180224
1679,914336751228919808
1680,130783098
1681,972480161869266945
1682,1112708712710340609
1683,933997072356851713
1684,129469598
1685,877211640554430464
1686,960493316813963265
1687,4881851864
1688,2254599866
1689,2910363920
1690,241906379
1691,94749234
1692,105156858
1693,1188944590469922816
1694,55519844
1695,1176346639780311040
1696,1082936016321753088
1697,763399267666960389
1698,2473176048
1699,1188349674136264704
1700,2497613953
1701,1042395692264710144
1702,521499035
1703,622811585
1704,862024712704086017
1705,833609699459149824
1706,136657608
1707,181847784
1708,2417240046
1709,1091952590277857280
1710,702075516409348096
1711,825578603341500416
1712,2779723315
1713,1167351722336849920
1714,1172090417233326080
1715,1147888146069114881
1716,1048984388724088832
1717,1129701925874569216
1718,79735085
1719,1168620821582999552
1720,1101854060225822721
1721,1183336317557469184
1722,3062531936
1723,1168498914682535937
1724,3235088209
1725,557850656
1726,21046705
1727,1179196455736631297
1728,1116966633426132993
1729,950009796857446400
1730,265871673
1731,840565108736634880
1732,59423778
1733,1174361884889190400
1734,265243153
1735,548548837
1736,3292114615
1737,1017393535375499265
1738,1116865478494810114
1739,1184458222742179846
1740,1131397383382683648
1741,1076107977407455233
1742,725108491472502784
1743,2199831698
1744,1183315019036938241
1745,314939409
1746,1031300370557890560
1747,948509019487924225
1748,901007503483314177
1749,958985799332057089
1750,4859337137
1751,1033830535724822528
1752,724009286
1753,1153266561580318722
1754,1181605603950489600
1755,795668244992434176
1756,981889643099578369
1757,1110147296174309376
1758,1014774586422882304
1759,1143846916519682048
1760,883859093093367812
1761,20099829
1762,1178167617405640710
1763,211121119
1764,818835388793925633
1765,1152635143921623040
1766,841147850884968448
1767,1049649622698713089
1768,136804144
1769,1151031170307485696
1770,1916904511
1771,999309759567183872
1772,990874743199821824
1773,1953232400
1774,1260978757
1775,70085383
1776,2814200125
1777,104028133
1778,144229500
1779,824971951852527616
1780,546999546
1781,874970218979770369
1782,556520512
1783,1012376596555022336
1784,1016761254201909248
1785,1157206686899159040
1786,961535435393589248
1787,1165903195
1788,82500580
1789,1160793410741030912
1790,116070299
1791,228048155
1792,453950519
1793,1182290982169001984
1794,135788688
1795,1096239797046112256
1796,270634906
1797,798896381964390400
1798,728034914
1799,176234306
1800,512120665
1801,2599606502
1802,553225188
1803,153386905
1804,76509606
1805,182267222
1806,250016546
1807,2866201274
1808,114485535
1809,725306251807051777
1810,959065635593502721
1811,1139861687371124736
1812,3166912266
1813,907153823067545601
1814,1096465361916940293
1815,111710705
1816,1474201435
1817,987896257531162624
1818,825612692
1819,171659833
1820,104057181
1821,1101501397709729799
1822,1004287256796880896
1823,716319875237412865
1824,1025223315688964097
1825,149434125
1826,84760922
1827,2910090606
1828,1171098508599820289
1829,1154033277407092736
1830,3085905135
1831,869505139350028288
1832,2874406550
1833,832041338971447301
1834,152927728
1835,620067530
1836,1098200477223636992
1837,1008500883447902208
1838,3412539811
1839,2419097275
1840,950309727791071232
1841,115281555
1842,829288867815645185
1843,147055637
1844,256471527
1845,1112689188921458688
1846,915452820286926850
1847,527261471
1848,18978915
1849,1168821835783229440
1850,962971560259678208
1851,97398683
1852,2451019627
1853,1521254400
1854,4433342293
1855,1167414821689724935
1856,72175551
1857,198334966
1858,982363305443442689
1859,264823686
1860,1181653916078891008
1861,2361603079
1862,87305031
1863,1126257648788054016
1864,716464628771872768
1865,1103582251860680704
1866,1137517856638193664
1867,977919600636542976
1868,1118822945428627457
1869,157301103
1870,2435013596
1871,936067348779319296
1872,121085275
1873,876425778547703808
1874,73565921
1875,1113387723283259392
1876,900868478227275778
1877,3682276993
1878,1181016119852912642
1879,2170526544
1880,3051847986
1881,167746408
1882,936064435906473984
1883,791060506123444224
1884,2822911602
1885,199555542
1886,1173332196972580864
1887,1106890179317383169
1888,1032943223663091712
1889,1180813556436127744
1890,1151057261340422146
1891,909251308309188608
1892,221704731
1893,925884565599666176
1894,861239711108448256
1895,1149484106905899008
1896,1077400045656260608
1897,122343760
1898,1178498091227521024
1899,1176461328438853632
1900,838028440896839686
1901,849025846186725376
1902,1030683332353216512
1903,726159339669479424
1904,1098173283306954752
1905,1128509980850642944
1906,713031039137005568
1907,2526519590
1908,3315173460
1909,1168871135108317184
1910,915032315637538816
1911,483424378
1912,1156227155673489408
1913,1131787069112455168
1914,850679362588471296
1915,353862814
1916,756542023
1917,2994743132
1918,1140871457477545984
1919,3222917178
1920,1245683876
1921,3184189200
1922,1178270700785684481
1923,212119268
1924,973773830857658370
1925,1149596070894174209
1926,3260748224
1927,715011464369541120
1928,1161031982630858752
1929,729908670901846016
1930,2385013370
1931,265661523
1932,1146346237299286016
1933,118052998
1934,1136084531331489792
1935,156095844
1936,2561397504
1937,796355307379113984
1938,782094458238021636
1939,858731375498743808
1940,2926697058
1941,916273240997167104
1942,610740053
1943,888671229174874112
1944,825598380403339267
1945,1105411992607551488
1946,1139178841916694529
1947,306759804
1948,1160513834496299010
1949,557520285
1950,1128608750309273600
1951,1093491576716746753
1952,1163278575698493440
1953,1031137690219991040
1954,335366601
1955,1148258299315228672
1956,116951094
1957,1079229121249533952
1958,1039146104816713729
1959,1110748410
1960,190662971
1961,1113325720040665088
1962,1097051298770214913
1963,4338452835
1964,729637147225956354
1965,1171579894280507393
1966,1174772000449077248
1967,370742441
1968,115598095
1969,541741440
1970,1014880243146878976
1971,972391195
1972,1945497948
1973,1130458138006581248
1974,1068706315994771456
1975,3330459873
1976,1171976609802252288
1977,960339200473100289
1978,1036939892863918082
1979,1163301335409680384
1980,4450807274
1981,1002916662096490498
1982,1140633577614241792
1983,1123123899862884352
1984,969859683937763328
1985,1248842749
1986,146478244
1987,388767781
1988,837802073181704193
1989,1052602136939261952
1990,2292774866
1991,78892865
1992,1639400215
1993,108139705
1994,3231405882
1995,1109102644738428929
1996,1174473731001016320
1997,2913456566
1998,629100519
1999,1016279561531559936
2000,854648016631865344
2001,1109818264631169025
2002,891584676816498688
2003,121424463
2004,896559452467347456
2005,86974293
2006,112461146
2007,1144526860878880768
2008,1130118221871194112
2009,86263086
2010,1151445887396171776
2011,1174280923128324096
2012,1174346232149528580
2013,897946356534321152
2014,623799958
2015,1176464405787078658
2016,1150013712209592320
2017,857576140101132288
2018,1091040155572482053
2019,1042507385246384128
2020,1153882373089398784
2021,121667295
2022,1098891973568561152
2023,983624317576425472
2024,3970300512
2025,1155093116098994177
2026,1113411009648123905
2027,1173065039130923008
2028,1153787756952219650
2029,120489680
2030,1002966363705491456
2031,928109078957539330
2032,1163485875101143041
2033,1031905873726124033
2034,145101840
2035,1056724991025176576
2036,1037488447961743361
2037,96913832
2038,548562199
2039,1168682549360488449
2040,3236740218
2041,820613319132213250
2042,1161149569142386688
2043,2566823814
2044,884582634298286080
2045,1161838698066931713
2046,2722997100
2047,1155013929040408576
2048,1067204763475791872
2049,790467500
2050,1169845435621462016
2051,1125002709843599361
2052,902536724592476161
2053,915208456767807488
2054,4818308659
2055,976628459077169153
2056,1160113344344256512
2057,2953674686
2058,267459687
2059,2408850931
2060,1146270219041566720
2061,1169988415502217217
2062,1106697220261203969
2063,432983494
2064,824482794315280385
2065,2838726355
2066,374372069
2067,3184305954
2068,949832580139950082
2069,954204551741038592
2070,131765656
2071,137061308
2072,4701046831
2073,295203778
2074,915465104648314880
2075,1102332882830286850
2076,1108431213142786048
2077,220899254
2078,3236580817
2079,1166258861902184448
2080,3634094114
2081,1065430730187010048
2082,338950660
2083,1158357036150620161
2084,1027177639516155904
2085,1149909612910350336
2086,1174499246449426433
2087,1125704300955566080
2088,1157659423357247488
2089,782609167726944256
2090,1646632262
2091,970092626123751424
2092,848476455923204096
2093,67811914
2094,1089774929879261184
2095,3318440522
2096,109226330
2097,2928302545
2098,1164789042036137985
2099,1153101044160663553
2100,191943836
2101,1150459729837088768
2102,926443832052297733
2103,3260015664
2104,4294937178
2105,1133218840626716672
2106,244486496
2107,2934537606
2108,885652726050308096
2109,752294282480918528
2110,2956131500
2111,215513999
2112,1157286324342120450
2113,1056873215065186304
2114,734205801129091072
2115,845768100339339264
2116,213432878
2117,3104666443
2118,1156554895102578688
2119,278388288
2120,3239758939
2121,1148119212772093953
2122,1132491108544466944
2123,920061148141043712
2124,201682847
2125,1145881389906055168
2126,1530437989
2127,715827480771313664
2128,1084439950605443073
2129,1126704649405206529
2130,1041163503615143937
2131,892978382073348096
2132,972197965061214208
2133,1039509233383878656
2134,1041274224327852033
2135,3937914677
2136,845437864233975808
2137,272836656
2138,90847308
2139,795868300064395265
2140,3066429836
2141,922843978960998400
2142,1038552105626132480
2143,791198547345453056
2144,94485981
2145,939466822545432577
2146,978809706612342786
2147,899120445638627328
2148,2951396306
2149,108492726
2150,1127188487352926208
2151,108607085
2152,1109738828510580737
2153,1034751450629324800
2154,1033276742020947968
2155,1161477383804862464
2156,111293094
2157,1080040579663200257
2158,883277692287688705
2159,942530977406050304
2160,1097161018659217409
2161,1124220095201341440
2162,1171010142629842946
2163,1386205418
2164,1156291780482129920
2165,1151498791528230912
2166,1118037255505846272
2167,875517628973948928
2168,37514776
2169,790378926
2170,776810253467942912
2171,1125810583993929728
2172,1035933005846474752
2173,1133594684104667136
2174,878226476574711808
2175,1083276212577873920
2176,356228132
2177,123824313
2178,823798488446234624
2179,1059717833188237312
2180,919916251622776832
2181,1106560302819074049
2182,4109311032
2183,1135499096469303296
2184,939377913635340289
2185,252564588
2186,978392988022800384
2187,1151866761764954112
2188,1163072821662064644
2189,153379002
2190,1028157113523027968
2191,949611148227223552
2192,897323426704105473
2193,3017918274
2194,2607044647
2195,1123531292719468544
2196,314425636
2197,737150799650820096
2198,14083628
2199,1712590502
2200,868446456159453184
2201,214145321
2202,4593404534
2203,1053298018651238400
2204,1115178038889549824
2205,2202940472
2206,63413409
2207,985405361749241856
2208,1140781025825476608
2209,1054379953708355584
2210,1576726124
2211,1154713263176687617
2212,895270002160312324
2213,903689664711630848
2214,930086123694563328
2215,553473795
2216,1119914533
2217,1065623590668627969
2218,1081777756008939521
2219,858272498651078656
2220,910100599248580608
2221,216726259
2222,566955006
2223,4046060894
2224,1160418043618418688
2225,1026966080198258688
2226,378977252
2227,4365140894
2228,757005120995414016
2229,205487575
2230,963743060256440320
2231,2454941995
2232,811797282349645824
2233,910877927511810048
2234,3286662746
2235,1062268910559326208
2236,1160532768469614593
2237,212242406
2238,1165940772098543621
2239,3104833482
2240,103005652
2241,260322603
2242,749202760571039744
2243,1057509259192213506
2244,954835295047884800
2245,1149498639317790720
2246,780032327950807040
2247,3248050639
2248,2869844368
2249,1147456221596700672
2250,1157552411105345536
2251,1038662328181383168
2252,1145038633197400064
2253,361625228
2254,1036128959426048006
2255,1032184288408559621
2256,1142050867958304768
2257,3104555955
2258,1142241893314486273
2259,716467600339828740
2260,4767066192
2261,1126388942947766273
2262,842848783
2263,822457379295895552
2264,138060350
2265,257794241
2266,1135478640005636102
2267,1131722327912095744
2268,551642037
2269,2331547460
2270,595558443
2271,341261077
2272,848746007277912064
2273,1154978018302894081
2274,2162697578
2275,1027728773070782464
2276,1041118823062003714
2277,883820926449590272
2278,866209930394476546
2279,1157675897815572486
2280,1139357188458082304
2281,1130246758355820544
2282,1085382891369123845
2283,73039079
2284,609222364
2285,111366242
2286,1058317461991317504
2287,38221392
2288,1135799603951837184
2289,1157633922437533696
2290,1047171318766956544
2291,3623772192
2292,1119042937717841920
2293,1145488366416175104
2294,4395432433
2295,883506845091905544
2296,92499813
2297,943375275294826497
2298,922483242619383810
2299,916142971942084608
2300,1018551610174128128
2301,1145377946971959296
2302,824070649073188865
2303,1140961500414091264
2304,212632603
2305,16707004
2306,1425652621
2307,3148832052
2308,1147729413334638597
2309,896207253232955394
2310,989423028546097152
2311,4153160533
2312,371117238
2313,401294009
2314,555031989
2315,268531225
2316,1012616189770489856
2317,754331893173104641
2318,14787344
2319,246690376
2320,1151684980747059200
2321,1060410312
2322,1137641765370908672
2323,1153157188413616128
2324,1120195391415173121
2325,156553081
2326,221740656
2327,1161057352058978304
2328,749276820
2329,1145989878972203008
2330,967202185514598400
2331,234781762
2332,1120497304551563264
2333,2597405982
2334,2729115902
2335,993685787504857088
2336,1122791788136124418
2337,2457620318
2338,922316173923848197
2339,292942107
2340,73309845
2341,915976467686744064
2342,1588749038
2343,954940058288599041
2344,1159236888521248774
2345,888586769964204033
2346,1105413390841786369
2347,188284684
2348,106998456
2349,165711764
2350,785324270788325377
2351,133539790
2352,291429486
2353,838313517723734016
2354,1447673718
2355,1100975055385714690
2356,907873069372399616
2357,73750838
2358,2375192196
2359,915944304337502208
2360,124101871
2361,1023733791083257856
2362,1101269726301315072
2363,3393675553
2364,704930243325329408
2365,1958198856
2366,294938841
2367,4512504072
2368,265449673
2369,1161430056
2370,278362604
2371,955947379147993088
2372,1054909082342027264
2373,789023620915875841
2374,1078295217021714433
2375,1171594670
2376,1105051804906119169
2377,4831682063
2378,558393984
2379,754555785489678337
2380,3845213188
2381,1331202390
2382,969553866587979776
2383,2346823136
2384,465915379
2385,17366048
2386,722948354976534528
2387,1106345017163931648
2388,2795874176
2389,214828389
2390,1106169404021190658
2391,487119860
2392,3334677605
2393,1028095303604264960
2394,31672606
2395,18525573
2396,305020392
2397,291221970
2398,518145713
2399,1157314802848542725
2400,218379543
2401,953240157997604864
2402,1111493899904679938
2403,173653176
2404,244967326
2405,855043145091997697
2406,1916163072
2407,230149277
2408,1856227945
2409,1092023976153427970
2410,47989883
